               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.098426,            0.029925,            0.032922,           0.0023722,             0.16453,           0.0017771,          0.00042263,            0.093951,            0.026297,            0.033867,          0.00057051,          0.00057051,            0.094271
                  64,            0.098535,            0.034026,            0.032919,           0.0028188,             0.19231,           0.0020434,          0.00045538,            0.093534,            0.026272,            0.033724,           0.0005777,           0.0005777,            0.094178
                  65,            0.095592,            0.037567,            0.034413,           0.0027615,             0.19231,           0.0021981,          0.00051111,            0.092624,            0.026321,            0.033587,          0.00058482,          0.00058482,            0.094085
                  66,            0.099968,             0.03928,            0.035024,           0.0027405,             0.13889,           0.0021618,          0.00048595,            0.091788,            0.026357,            0.033463,          0.00059184,          0.00059184,            0.093992
                  67,            0.098654,            0.035952,            0.034232,           0.0034899,            0.083333,           0.0025849,          0.00049619,            0.091089,            0.026389,            0.033342,          0.00059878,          0.00059878,            0.093899
                  68,            0.094318,            0.034344,            0.034524,           0.0039715,            0.083333,           0.0028005,          0.00054475,            0.090356,            0.026394,            0.033243,          0.00060564,          0.00060564,            0.093806
                  69,            0.092129,            0.033392,            0.032797,           0.0042725,             0.13675,           0.0023968,          0.00049581,            0.090075,            0.026457,            0.033025,          0.00061241,          0.00061241,            0.093712
                  70,             0.10145,            0.036131,            0.035261,           0.0039808,             0.13889,           0.0028257,          0.00066167,             0.08921,            0.026515,            0.032878,          0.00061909,          0.00061909,            0.093619
                  71,            0.094633,            0.031412,            0.032649,            0.004466,             0.13889,           0.0031415,          0.00073191,            0.088656,            0.026598,            0.032706,          0.00062568,          0.00062568,            0.093526
                  72,            0.099651,            0.045895,            0.033299,           0.0045003,             0.13889,           0.0032462,          0.00056778,            0.088695,            0.026623,            0.032568,          0.00063219,          0.00063219,            0.093432
                  73,            0.093285,            0.044456,            0.033608,           0.0048765,             0.11111,           0.0033717,          0.00071253,            0.087591,            0.026727,            0.032482,           0.0006386,           0.0006386,            0.093339
                  74,            0.091757,            0.040518,            0.031327,           0.0086309,            0.083333,           0.0046909,           0.0012175,            0.085943,            0.026833,             0.03238,          0.00064492,          0.00064492,            0.093245
                  75,            0.092967,            0.034211,            0.035562,           0.0087799,            0.083333,           0.0053368,           0.0012697,            0.085268,            0.026909,            0.032295,          0.00065115,          0.00065115,            0.093151
                  76,            0.089508,            0.039723,            0.032778,            0.012409,            0.083333,           0.0066562,            0.001388,            0.085095,            0.026856,              0.0322,          0.00065728,          0.00065728,            0.093057
                  77,            0.089292,            0.035351,             0.03337,            0.011896,            0.083333,           0.0065231,            0.001383,            0.084704,            0.026889,            0.032121,          0.00066333,          0.00066333,            0.092963
                  78,            0.091135,            0.032207,            0.029611,            0.012132,            0.083333,           0.0065192,           0.0014195,            0.084442,            0.026903,            0.032009,          0.00066928,          0.00066928,            0.092869
                  79,            0.084403,            0.039879,            0.033179,            0.015075,            0.055556,           0.0081146,           0.0013072,            0.084171,            0.026978,            0.031878,          0.00067513,          0.00067513,            0.092775
                  80,            0.088655,            0.034918,            0.033487,            0.008034,             0.13889,             0.00567,           0.0011868,            0.084295,            0.027038,            0.031761,          0.00068089,          0.00068089,            0.092681
                  81,            0.085792,            0.037068,             0.03257,            0.022194,            0.055556,           0.0093112,           0.0029621,            0.081679,            0.027191,            0.031671,          0.00068655,          0.00068655,            0.092587
                  82,            0.085935,            0.039315,            0.031921,              0.0301,            0.055556,            0.010792,           0.0026877,            0.081253,            0.027247,            0.031585,          0.00069211,          0.00069211,            0.092492
                  83,             0.09071,            0.031879,            0.033747,            0.014343,            0.083333,           0.0089973,           0.0025932,            0.081159,            0.027277,            0.031468,          0.00069758,          0.00069758,            0.092398
                  84,            0.090673,            0.036449,            0.034986,            0.015262,            0.055556,            0.008239,           0.0021871,            0.082857,            0.027212,            0.031273,          0.00070295,          0.00070295,            0.092303
                  85,            0.084255,            0.040144,            0.032227,            0.027941,            0.083333,            0.014022,           0.0035676,            0.082382,            0.027175,            0.031082,          0.00070822,          0.00070822,            0.092208
                  86,            0.086754,            0.033871,            0.033005,            0.031142,            0.083333,            0.019244,            0.004114,            0.080976,            0.027142,            0.030861,          0.00071338,          0.00071338,            0.092113
                  87,            0.086425,            0.039475,            0.033406,             0.01962,             0.16667,            0.012864,           0.0026968,            0.080484,            0.027125,            0.030681,          0.00071845,          0.00071845,            0.092018
                  88,            0.086531,             0.03927,            0.031475,            0.027882,             0.13889,             0.01521,           0.0031795,             0.07977,            0.027308,            0.030604,          0.00072342,          0.00072342,            0.091923
                  89,            0.079895,            0.038005,            0.032206,            0.037193,             0.13889,             0.02373,           0.0067874,            0.078389,            0.027422,            0.030571,          0.00072829,          0.00072829,            0.091828
                  90,            0.082424,            0.044488,            0.035248,            0.023483,            0.083333,            0.011255,           0.0025651,             0.08061,            0.027733,            0.030772,          0.00073305,          0.00073305,            0.091733
                  91,            0.087318,            0.031711,            0.033891,            0.022451,            0.083333,            0.013315,           0.0028008,            0.080115,            0.027949,             0.03085,          0.00073772,          0.00073772,            0.091638
                  92,            0.083599,            0.048134,            0.030772,            0.025883,             0.11111,            0.015895,           0.0038092,            0.078131,            0.028087,            0.030886,          0.00074228,          0.00074228,            0.091542
                  93,            0.087691,            0.028863,            0.033915,            0.034452,             0.13889,            0.019996,           0.0046304,            0.076552,            0.028156,            0.030905,          0.00074673,          0.00074673,            0.091447
                  94,            0.082184,            0.041063,            0.030539,            0.034273,             0.16667,            0.021501,           0.0073942,            0.075101,            0.028308,            0.030923,          0.00075108,          0.00075108,            0.091351
                  95,             0.08411,            0.043737,            0.030485,            0.034268,             0.16667,            0.021423,           0.0058744,            0.074688,            0.028459,            0.030853,          0.00075533,          0.00075533,            0.091255
                  96,            0.077105,            0.035314,            0.031944,             0.03503,             0.16667,            0.022879,           0.0066437,            0.074235,            0.028561,            0.030752,          0.00075948,          0.00075948,            0.091159
                  97,            0.075619,            0.034919,            0.031841,            0.082699,            0.083333,            0.031617,           0.0064177,            0.074384,            0.028681,            0.030731,          0.00076352,          0.00076352,            0.091064
                  98,            0.082387,            0.045017,            0.032439,            0.049435,            0.055556,             0.02344,           0.0049568,            0.074287,            0.028726,            0.030648,          0.00076745,          0.00076745,            0.090967
                  99,            0.073086,            0.043562,            0.028679,            0.053398,            0.055556,            0.023505,           0.0051015,            0.074248,            0.028723,            0.030594,          0.00077128,          0.00077128,            0.090871
                 100,            0.076105,            0.033348,            0.029567,             0.43659,            0.050644,            0.034355,           0.0063277,            0.073886,            0.028781,            0.030463,            0.000775,            0.000775,            0.090775
                 101,            0.075839,            0.035362,            0.031695,             0.03876,             0.16667,             0.02531,            0.005764,            0.073735,            0.028883,            0.030305,          0.00077862,          0.00077862,            0.090679
                 102,            0.079601,            0.044854,            0.032987,            0.035158,             0.19231,            0.024249,            0.006999,            0.072138,            0.028924,            0.030213,          0.00078212,          0.00078212,            0.090582
                 103,            0.073092,            0.032296,            0.029811,            0.043071,             0.16085,            0.037844,           0.0082075,            0.072914,            0.028998,            0.030093,          0.00078553,          0.00078553,            0.090486
                 104,            0.079259,            0.036805,            0.028967,            0.048441,             0.13889,            0.039854,           0.0066677,            0.072538,            0.029064,            0.030004,          0.00078882,          0.00078882,            0.090389
                 105,            0.073043,            0.027699,            0.033194,            0.047767,             0.16667,            0.053122,            0.014196,            0.071202,            0.029141,            0.029863,          0.00079201,          0.00079201,            0.090292
                 106,            0.076522,            0.038905,            0.033134,            0.047582,             0.16667,            0.056682,           0.0097874,            0.070276,              0.0292,            0.029774,          0.00079509,          0.00079509,            0.090195
                 107,            0.072868,            0.037726,            0.030527,             0.02717,              0.1283,            0.016844,           0.0048767,            0.070876,            0.029144,             0.02973,          0.00079806,          0.00079806,            0.090098
                 108,            0.078359,            0.040047,            0.031046,            0.057175,            0.083333,            0.027899,           0.0075808,            0.071215,            0.029178,            0.029615,          0.00080093,          0.00080093,            0.090001
                 109,            0.074711,            0.029737,            0.031535,            0.094926,             0.11111,            0.056726,            0.013214,            0.068877,            0.029372,            0.029498,          0.00080369,          0.00080369,            0.089904
                 110,            0.078381,            0.039445,            0.030664,            0.086218,             0.15538,            0.049933,            0.012767,            0.069031,            0.029347,            0.029393,          0.00080633,          0.00080633,            0.089806
                 111,            0.077738,            0.043176,            0.029605,            0.074379,             0.16667,             0.04639,             0.01221,            0.069771,            0.029274,            0.029299,          0.00080888,          0.00080888,            0.089709
                 112,             0.07391,            0.040656,            0.029295,             0.43868,             0.11111,            0.063474,            0.016495,            0.069067,            0.029207,             0.02926,          0.00081131,          0.00081131,            0.089611
                 113,              0.0714,            0.046473,            0.031305,             0.06238,             0.11111,            0.031981,            0.011668,            0.070002,            0.029098,            0.029171,          0.00081363,          0.00081363,            0.089514
                 114,            0.074751,            0.033819,            0.029953,            0.090075,             0.13395,            0.056569,            0.011042,             0.06945,            0.029078,            0.029123,          0.00081585,          0.00081585,            0.089416
                 115,            0.083098,            0.038861,            0.029321,            0.096672,             0.16667,            0.067478,            0.020672,            0.069137,            0.029145,            0.029079,          0.00081796,          0.00081796,            0.089318
                 116,            0.072664,             0.04566,            0.027776,            0.099176,             0.16667,            0.062154,            0.011386,            0.070705,            0.029098,            0.028989,          0.00081995,          0.00081995,             0.08922
                 117,            0.074176,            0.037973,             0.03117,            0.096702,             0.16667,            0.055617,            0.014856,            0.070805,            0.029028,            0.028886,          0.00082185,          0.00082185,            0.089122
                 118,             0.07167,            0.039304,            0.029857,             0.10451,             0.16667,            0.081692,            0.022842,            0.069329,               0.029,            0.028794,          0.00082363,          0.00082363,            0.089024
                 119,            0.072344,            0.031051,            0.028956,            0.077825,             0.13552,            0.054492,            0.013149,            0.068834,            0.029106,            0.028674,           0.0008253,           0.0008253,            0.088925
                 120,            0.074142,            0.031882,            0.031966,             0.10449,             0.11111,             0.05759,            0.010461,            0.068565,            0.029134,            0.028544,          0.00082687,          0.00082687,            0.088827
                 121,            0.074763,            0.048275,            0.028697,             0.11722,             0.11111,             0.06629,            0.017982,            0.067146,            0.029149,            0.028467,          0.00082833,          0.00082833,            0.088728
                 122,            0.079534,            0.036877,            0.031587,             0.16085,             0.13889,             0.10257,            0.022308,            0.066632,            0.029146,            0.028371,          0.00082968,          0.00082968,             0.08863
                 123,            0.075088,            0.049699,             0.02838,             0.09956,             0.16667,            0.060658,            0.016584,            0.067881,            0.029048,            0.028323,          0.00083092,          0.00083092,            0.088531
                 124,            0.069655,             0.03613,            0.031183,             0.46557,             0.13889,            0.075388,            0.022162,            0.066812,            0.029126,            0.028231,          0.00083206,          0.00083206,            0.088432
                 125,            0.068164,            0.042724,            0.029288,             0.47212,             0.13889,            0.085524,            0.026324,            0.065708,            0.029101,            0.028126,          0.00083309,          0.00083309,            0.088333
                 126,            0.069498,            0.044817,            0.027577,             0.49915,             0.13761,            0.086023,             0.03192,            0.065839,             0.02896,             0.02803,          0.00083401,          0.00083401,            0.088234
                 127,             0.07077,            0.036941,            0.029526,             0.49816,             0.13613,            0.093808,            0.017923,            0.066673,            0.028781,             0.02799,          0.00083482,          0.00083482,            0.088135
                 128,            0.075845,            0.048549,            0.028548,             0.10502,             0.18804,            0.060666,            0.010637,            0.068776,            0.028539,            0.027877,          0.00083553,          0.00083553,            0.088036
                 129,            0.072612,            0.048194,            0.028805,             0.81668,             0.13889,            0.098781,            0.014002,            0.066459,            0.028386,             0.02786,          0.00083613,          0.00083613,            0.087936
                 130,            0.071313,            0.041503,            0.027884,             0.81517,             0.13889,            0.097307,            0.015082,            0.066277,            0.028402,            0.027792,          0.00083663,          0.00083663,            0.087837
                 131,            0.067971,            0.038257,            0.028831,             0.80481,             0.13889,              0.1072,            0.026885,            0.066106,            0.028487,            0.027803,          0.00083702,          0.00083702,            0.087737
                 132,            0.071772,            0.039599,            0.030108,             0.85134,             0.13813,             0.11413,             0.02653,            0.065973,             0.02854,            0.027765,           0.0008373,           0.0008373,            0.087637
                 133,            0.072471,            0.038807,            0.030977,             0.43705,             0.13889,            0.072355,            0.021558,            0.065038,            0.028633,            0.027706,          0.00083749,          0.00083749,            0.087537
                 134,            0.066596,            0.044456,            0.032834,             0.46636,             0.16667,            0.088347,            0.018416,            0.064141,            0.028579,            0.027659,          0.00083756,          0.00083756,            0.087438
                 135,            0.074973,            0.035763,            0.030828,             0.44426,             0.13889,            0.077236,             0.01751,            0.064228,            0.028501,            0.027577,          0.00083753,          0.00083753,            0.087338
                 136,            0.068134,            0.037764,            0.028029,              0.8052,             0.13834,            0.089902,            0.018247,            0.063211,            0.028494,            0.027495,           0.0008374,           0.0008374,            0.087237
                 137,            0.068317,            0.033466,            0.029682,             0.81713,             0.13889,            0.097713,            0.019798,            0.062292,            0.028587,            0.027419,          0.00083717,          0.00083717,            0.087137
                 138,            0.065836,            0.035214,            0.026764,             0.12386,             0.16667,            0.081093,            0.013313,            0.062378,            0.028677,             0.02733,          0.00083683,          0.00083683,            0.087037
                 139,            0.067802,            0.043138,              0.0269,             0.85632,             0.11111,             0.11436,            0.025236,            0.062006,            0.028667,            0.027202,          0.00083639,          0.00083639,            0.086936
                 140,            0.071276,                0.03,            0.031145,             0.12333,             0.16667,             0.11611,            0.024385,            0.061288,            0.028709,            0.027139,          0.00083585,          0.00083585,            0.086836
                 141,            0.066746,            0.034722,             0.02695,             0.13966,             0.16667,             0.13271,            0.023345,            0.060913,            0.028777,            0.027077,          0.00083521,          0.00083521,            0.086735
                 142,            0.064999,            0.040319,            0.034129,            0.086273,             0.13889,            0.062318,           0.0097826,            0.063899,            0.028693,            0.027207,          0.00083447,          0.00083447,            0.086634
                 143,            0.070998,             0.03737,            0.028068,            0.073063,             0.13889,            0.052275,           0.0089977,            0.065081,            0.028537,            0.027212,          0.00083363,          0.00083363,            0.086534
                 144,             0.06788,            0.038009,            0.028795,            0.065954,             0.26004,            0.056532,           0.0097354,            0.066782,            0.028478,            0.027181,          0.00083269,          0.00083269,            0.086433
                 145,            0.067182,            0.043719,            0.028332,             0.42668,             0.16667,             0.11154,            0.017712,            0.063801,            0.028434,            0.027051,          0.00083165,          0.00083165,            0.086332
                 146,            0.064876,            0.038711,            0.028977,             0.49955,             0.13821,             0.13272,            0.027773,            0.061511,            0.028437,            0.026906,          0.00083051,          0.00083051,            0.086231
                 147,            0.064178,            0.038529,            0.027311,             0.45691,             0.16667,             0.11711,            0.030562,            0.062876,            0.028334,            0.026758,          0.00082928,          0.00082928,            0.086129
                 148,            0.070459,            0.029995,            0.031471,             0.49981,             0.13861,             0.12014,            0.032132,            0.062048,            0.028291,            0.026727,          0.00082795,          0.00082795,            0.086028
                 149,            0.070419,            0.032029,            0.028895,             0.49822,             0.13622,             0.14185,            0.022253,            0.060873,            0.028316,              0.0267,          0.00082652,          0.00082652,            0.085927
                 150,            0.063874,            0.046379,            0.027895,             0.48348,              0.1368,             0.13298,            0.030424,            0.060491,              0.0282,            0.026619,            0.000825,            0.000825,            0.085825
                 151,             0.06296,            0.032897,            0.027754,             0.49535,             0.13889,             0.14689,            0.038514,            0.060376,            0.028148,            0.026582,          0.00082338,          0.00082338,            0.085723
                 152,            0.066875,            0.042342,            0.027286,              0.4847,             0.13867,             0.14073,            0.036886,            0.062195,            0.028021,            0.026504,          0.00082168,          0.00082168,            0.085622
                 153,            0.073052,            0.030865,            0.030451,             0.49993,             0.13879,              0.1498,            0.051463,            0.060953,            0.028137,            0.026475,          0.00081987,          0.00081987,             0.08552
                 154,            0.063565,            0.044636,            0.029744,             0.49788,              0.1357,             0.15425,            0.047658,            0.060941,            0.028081,             0.02644,          0.00081798,          0.00081798,            0.085418
                 155,            0.063195,            0.056999,            0.027738,             0.49765,             0.13889,             0.15492,            0.053139,            0.060728,            0.027943,            0.026401,            0.000816,            0.000816,            0.085316
                 156,            0.073655,            0.041447,            0.028564,             0.47554,             0.16544,             0.15579,            0.047287,            0.061023,            0.027852,            0.026381,          0.00081392,          0.00081392,            0.085214
                 157,            0.064251,            0.035429,            0.025302,             0.53929,             0.13889,             0.16353,            0.028252,            0.062525,            0.027757,            0.026381,          0.00081176,          0.00081176,            0.085112
